    1,    5, 5231,    3, 9916, 8346, 8220,10823, 6493,   12, 9288, 5864, 1412
    0,    0, 2332,    0,10931, 5415,10389, 9574, 9157,    1, 7366, 2038,  285
    0,    0,  419,    0,10149, 1750,12543, 7465,11598,    0, 3699,  322,   39
    0,    0,    9,    0, 9101,  269,13672, 4174,13801,    0, 1230,   30,    0
    0,    0,    0,    0, 6435,   13,12456, 1182,14511,    0,  136,    0,    0
    0,    0,    0,    0, 3058,    0,10437,  174,13180,    0,    6,    0,    0
    0,    0,    0,    0,  867,    0, 8390,    3,10583,    0,    0,    0,    0
    0,    0,    0,    0,   75,    0, 4626,    0, 7294,    0,    0,    0,    0
    0,    0,    0,    0,    3,    0, 1531,    0, 3370,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,  309,    0,  936,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,   22,    0,   78,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    1,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
   33,    0,    0,   10,    0,    0,    0,    0,    0,    6,    0,    0,    0
  386,    0,    0,  244,    0,    0,    0,    0,    0,  135,    0,    0,    0
 1419,  107,    0, 2329,    0,    0,    0,    0,    0, 1299,    0,    0,    0
 3481, 1029,    0, 5115,    0,    0,    0,    0,    0, 4508,    0,    0,   48
 5206, 2845,   14, 7930,    0,    3,    0,    0,    0, 8132,    0,    6, 1068
 6390, 4436,  394, 9218,    0,  190,    0,    0,    0,10302,    1,  278, 5574
 8508, 5232, 2379,10753,    0, 1510,    0,    5,    0,11612,   94, 1487, 8993
10924, 6525, 5923,10485,    0, 4653,    0,  133,    0,14402,  726, 4605,10435
10890, 7178, 7950, 9131,   38, 8178,    0, 1449,    0,14076, 3401, 8087,13304
10391, 6504, 9552, 6973,  595,10506,    0, 5093,    0,11303, 6631, 8941,16193
 8544, 5284,11399, 4593, 2265,13070,   58, 8058,    1, 8507, 7788,11078,14921
 4524, 3727,11505, 2098, 4762,14991,  638, 8853,   36, 5312, 8488,11852,11909
 1132, 1313,10725,  492, 7508,14381, 2619, 9574,  843, 1640, 9995,10751, 8447
   71,  154, 8811,   44, 9648,11529, 6397,11524, 4077,  221, 9560, 8584, 4171
    0,    2, 5292,    2,11142, 8924, 8580,10544, 7727,   10, 8442, 5167, 1133
    0,    0, 1907,    0,11572, 5725,10375, 9096, 9835,    0, 5482, 1951,  154
    0,    0,  244,    0,11232, 1664,12853, 6722,12455,    0, 2173,  314,    2
    0,    0,    0,    0, 9401,  272,13661, 2310,15777,    0,  327,   10,    0
    0,    0,    0,    0, 6544,   10,13357,  450,15817,    0,   34,    1,    0
    0,    0,    0,    0, 3295,    0,10889,   35,13441,    0,    0,    0,    0
    0,    0,    0,    0,  590,    0, 8226,    0,10164,    0,    0,    0,    0
    0,    0,    0,    0,   55,    0, 4685,    0, 6554,    0,    0,    0,    0
    0,    0,    0,    0,    3,    0, 1682,    0, 3032,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,  223,    0,  677,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,   15,    0,   35,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    1,    0,    0,    0
   42,    0,    0,   12,    0,    0,    0,    0,    0,   25,    0,    0,    0
  525,   11,    0,  243,    0,    0,    0,    0,    0,  379,    0,    0,    0
 2026,  227,    0, 1908,    0,    0,    0,    0,    0, 2330,    0,    0,    6
 3498, 1684,    0, 5181,    0,    0,    0,    0,    0, 6645,    0,    2,  272
 6488, 3635,   61, 8175,    0,   12,    0,    0,    0, 9405,    0,   76, 3724
 7826, 4515,  612, 8957,    0,  273,    0,    0,    0,10787,    7,  541, 7279
 9675, 5695, 2938,10478,    0, 1774,    0,    8,    0,14177,  181, 2716, 8205
11403, 7099, 5723,11540,    0, 6319,    0,  448,    0,14369, 1856, 5641,10631
11269, 7816, 7974, 9697,   39, 9098,    0, 2769,    0,12726, 4463, 8613,13768
10647, 6399, 8827, 7426,  382,10923,    4, 6267,    0,10111, 6184,10539,13708
 9166, 4747, 9639, 5143, 1594,13060,   94, 7821,   11, 7405, 7183,12908,10912
 5807, 2808,10345, 2552, 3888,16186, 1194, 8421,  194, 2728, 8452,12451, 9275
 1815, 1020, 9654,  581, 6348,13860, 3720, 9688, 1334,  534, 9202,11075, 7227
  160,   89, 7157,   58, 8521,11395, 7272,10366, 4907,   27, 8065, 8549, 3470
    6,    1, 3341,    1, 9562, 8759, 9498, 9324, 8023,    0, 6298, 5465,  401
    0,    0,  720,    0,11147, 5030,12444, 7707,10549,    0, 4112, 2100,   25
    0,    0,   43,    0,10414, 1491,14653, 4298,13391,    0, 1163,  170,    0
    0,    0,    2,    0, 8929,  170,15121, 1348,15156,    0,  156,   10,    0
    0,    0,    0,    0, 6278,    8,13529,  128,15680,    0,    4,    0,    0
