255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 17,255,255,255,255,255,255,255,255,255,255
 35,  0, 46, 36, 70,255,255,255, 15,255, 38,255
  0,  0,  0,  0,  0,  9,  1, 11,  0, 12,  0,  1
  0,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
101,255, 38, 78,  2,  0,  0,  0, 15,  0,  0,  0
255,255,255,255,255, 21,255,  0,255,  4,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,  7,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,255,255,255,255, 14,255,141,255
  4,  1,  0,  0,  1, 18,  0, 31,  0, 50,  0,  2
  0,255,  0,  0,  0,  0,  0,  0,  0,  1,  0,  0
  3,255, 26,147,  0,  0,  7,  0,  6,  0,  0,  0
