 6256, 1065,    0, 5853,    0,    2,    0,    0,    0, 1176,    0,    0,   15
 9194, 2782,   95,13273,    0,  426,    0,    0,    0, 7497,    0,   37, 1097
 9973, 3022,   47, 9518,    0,  127,    0,    0,    0, 8369,    1,  781, 7145
12381, 2951,   15, 8487,    0,   30,    0,    0,    0, 6684,    1,   45, 5648
13488, 7202, 1253,12258,    0, 2605,    0,   46,    0,12207,   30,  576, 5035
 9200, 8170, 8577, 4192,   95,12865,    0, 1397,    0,12428, 1450, 6168,14763
 5905, 8655, 7425, 5712,   17,10253,    0, 1927,    0, 9221, 6220,12657,14444
 6007, 8565, 7934, 8692,    3, 9049,    0,  477,    0,11797, 3088,11710,15114
 1302, 2319,12545, 1168, 1862,16342,   17, 5185,    0, 6917, 5749,13713,14784
   50,  341, 4532,   11, 9416, 8429, 1624,13877,  684,  900,12290,10165, 6750
   47,  362, 5669,   64, 6963,10144, 1846,14221, 2475,   75, 8169, 2305,  722
   19,  402, 8317,   55, 7829, 9922,  717,14912, 1205,  131, 9449, 3190,  938
    0,    1,  931,    1,14763, 1761, 7527,13091, 2248,   21, 7547, 2932,  942
    0,    0,    5,    0, 5745,   62,14485, 1562,14270,    0, 1523,  195,   30
    0,    0,   22,    0, 7086,   24,13834,  262,15110,    0,   90,    0,    0
    0,    0,   23,    0, 7649,   46,15127,  585,14825,    0,  115,    0,    0
    0,    0,    0,    0, 2310,    0,13385,  247,15436,    0,   96,    1,    0
    0,    0,    0,    0,   83,    0, 3240,    3, 6857,    0,    0,    0,    0
    0,    0,    0,    0,    8,    0,  556,    0, 1787,    0,    1,    0,    0
    0,    0,    0,    0,    6,    0, 1034,    0, 1959,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,   12,    0,   10,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    9,    0,   21,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    1,    0,   48,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    3,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
   59,    0,    0,   13,    0,    0,    0,    0,    0,    1,    0,    0,    0
   62,    1,    0,  345,    0,    0,    0,    0,    0,  496,    0,    0,   37
 1199,   57,    0,  514,    0,    0,    0,    0,    0,  564,    0,    0,   39
 4652,  341,    4,  967,    0,    0,    0,    0,    0,  414,    0,    0,   61
 9856, 1943,  122, 6552,    0,  108,    0,    0,    0, 6026,    0,    4,   93
10294, 5221, 1290,11285,    0, 2873,    0,   24,    0,14666,   15,  705, 5279
13442, 6335, 1225,13034,    0, 1474,    0,    9,    0,15142,  223, 4335,11384
12946, 7795, 2243,13663,    0, 1198,    0,    1,    0,14729,  253, 3215,11889
 9507, 7197, 9050, 7247,    9,12212,    0, 1391,    0,14388,  835, 5857,13852
 4312, 3490,11605, 1532, 1385,14906,   92, 7587,   11, 5192, 7899,12775,12433
 2630, 3334,13779, 2908,  900,16661,   16, 7507,   17, 2614, 9757,10286, 4616
 1941, 3403,16265, 3148,  582,16943,    6, 6786,    3, 3877, 9542,16501, 6295
  287,  453, 6785,  185, 8208,10484, 1499,15100,  411, 1266,11605,11500, 5249
    8,    5,  767,    0,12135, 2201,10693, 9573, 5140,   50, 5738, 3651,  425
    1,    4, 1275,    0,13025, 3139, 9972, 7790, 8505,    0, 2017,  666,   21
    0,    6, 1339,    5,13601, 2761, 9834, 7204, 8593,    0, 1392,  460,   17
    0,    0,   29,    0, 8746,  241,16012, 2889,12913,    0, 1797,  409,    0
    0,    0,    0,    0, 1541,    2,10602,  169,14569,    0,   91,   16,    0
    0,    0,    0,    0, 3116,    1, 8547,   44, 9955,    0,    0,    0,    0
    0,    0,    1,    0, 2101,    0, 9285,   13, 8972,    0,    1,    0,    0
    0,    0,    0,    0,   72,    0, 4518,    0, 5779,    0,    0,    0,    0
    0,    0,    0,    0,    1,    0,  252,    0, 1121,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,  104,    0,   45,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,  207,    0,   56,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,   21,    0,   40,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
  863,    7,    0,   87,    0,    0,    0,    0,    0,    1,    0,    0,    0
  726,   25,    0,  700,    0,    0,    0,    0,    0,  972,    0,    0,    0
  149,    5,    0,  233,    0,    0,    0,    0,    0, 1018,    0,    0,    7
 6110,  775,    0, 1884,    0,    0,    0,    0,    0, 1669,    0,    0,  431
13015, 6170,  743, 8765,    0,   28,    0,    0,    0, 7867,    0,   15, 2058
12627, 7138, 1253,12666,    0, 1663,    0,   13,    0,13674,   36,  491, 2673
12241, 5924,  830,12644,    0, 1664,    0,    9,    0,14700,   70, 1016, 8203
