  4,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,239,255,255,  0,168,  1,255, 14,233, 66
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,132,255,255,255,255,255,255,255,255,255,255
255, 20,255,255,255,255,255,255,255,255,255,255
 27,  0, 19, 22,  4,127, 27,255,  6, 56, 20, 36
  0,  1,  0,  0,  0, 14,  0, 19,  0,  0,  0,  0
  0,255,  0,  0,  2,  0,  0,  0,  0,  0,  0,  0
158,255,141,255,255,  0,255,  0,255,  3,118, 32
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 36,255,255,255,255,255,255,255,255,255,255
255,  2,255,255, 66,255,255,255,255,255,255,255
 42,  0, 21, 23,  0,255, 12,255, 14, 60, 26, 40
