  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0, 71,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
 18,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,255,255,255,  0,114,  0,255,  0,164, 39
255,255,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,255,255,255,255,255,255,255,255
 32,  0,255,195,149,255,255,255,  0,255,  0,149
  0,  0,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0, 18,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
 24,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,255,255,255,  0,255,  0,255,  0,210,255
255,255,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,255,255,255,255,255,255,255,255
173,  0,  2,100, 33,255,255,255,  0,255,  0,  5
