166,255,  0, 10,  0,  0,  0,  0,  4,  0,  0,  0
255,255,255,255,255,  5,244,  3,255, 34,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,255,255,255,255,255,255,255,255
  0,  0,  2,  2,  5,255,255,255,  0,255, 15,  3
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0, 21,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,255,255,255,  0,  6, 11,255,  0,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
 10,  0,255,255,255,255,255,255,255,255,255,255
  0,  0,  0,  8,  0,255,255, 86,  0,255,107,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
