  153,    0,    0,  195,    0,    0,    0,    0,    0,    1,    0,    0,    0
 1669,    4,    0, 1864,    0,    0,    0,    0,    0,   27,    0,    0,    0
 5162,  362,    0, 6388,    0,    0,    0,    0,    0,  759,    0,    0,    0
 7983, 2310,    0,10859,    0,    0,    0,    0,    0, 4525,    0,    0,  335
10586, 5341,   24,13709,    0,  116,    0,    0,    0, 9586,    0,   20, 2338
11539, 7571,  798,13269,    0, 1950,    0,    1,    0,13421,    0,  479, 6896
10126, 7871, 3869,10230,    0, 6096,    0,  114,    0,14722,   66, 3516,11579
 8837, 6008, 8802, 8682,    3,11107,    0, 1434,    0,12502, 1437, 8246,15540
 7379, 4877,12893, 5321,  158,15359,    0, 5497,    0,10093, 5204,11723,15199
 3707, 3614,12186, 2030, 1859,15995,   27,10790,    0, 7938, 8981,11417,12366
  776, 1721,10696,  360, 5743,12957,  643,14411,   16, 3846,11685,10475, 9844
   65,  253, 8995,   13, 9799,11133, 3258,14478,  672,  608,10683, 8676, 7222
    0,    7, 6209,    1,13003, 7211, 8384,11529, 3456,   42, 9434, 6518, 3135
    0,    0, 2485,    0,12669, 3459,12754, 8961, 8600,    0, 7950, 3260,  784
    0,    0,  393,    0,10550,  945,15243, 5175,13466,    0, 4529,  605,   19
    0,    0,   28,    0, 9106,  110,15319, 1763,15724,    0, 1539,   52,    0
    0,    0,    1,    0, 6550,    7,12997,  291,14420,    0,  224,    1,    0
    0,    0,    0,    0, 3088,    0,10078,   10,11858,    0,    9,    0,    0
    0,    0,    0,    0,  676,    0, 6717,    0, 9779,    0,    0,    0,    0
    0,    0,    0,    0,   67,    0, 2913,    0, 5177,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,  537,    0, 1662,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,   72,    0,  312,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    6,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
   10,    0,    0,    4,    0,    0,    0,    0,    0,    1,    0,    0,    0
  348,    0,    0,  113,    0,    0,    0,    0,    0,   21,    0,    0,    0
 2001,   16,    0, 1729,    0,    0,    0,    0,    0,  623,    0,    0,    0
 4824,  695,    0, 6213,    0,    0,    0,    0,    0, 3773,    0,    0,   40
 7731, 3283,    5,10127,    0,    9,    0,    0,    0, 8250,    0,    1,  749
10463, 5456,  232,13030,    0,  351,    0,    0,    0,11832,    0,  131, 3579
11972, 7135, 2426,12587,    0, 2990,    0,    8,    0,14696,    8, 1680, 8334
10603, 7294, 7517, 9938,    0, 7831,    0,  371,    0,15136,  502, 6170,11844
 8849, 5801,10942, 7743,    2,11854,    0, 2984,    0,11810, 3140,10042,15166
 6351, 4595,12686, 5212,  224,15254,    0, 7586,    0, 9262, 6981,12255,14630
 3279, 3224,13937, 1819, 2155,16391,   44,11475,    2, 5558, 8799,13371,11561
  865, 1205,10373,  265, 5862,13283, 1247,14646,  153, 1601,10034,11931, 7982
   96,  160, 8322,   27, 9428,10100, 4655,13383, 2046,  183, 9691, 9424, 3256
    1,    1, 4559,    0,11636, 7330, 9891,10487, 6256,    9, 8005, 5563,  663
    0,    0, 1177,    0,12348, 2945,13638, 7552,10278,    0, 5088, 1838,   32
    0,    0,   62,    0,10795,  531,16622, 3568,14239,    0, 1819,  231,    0
    0,    0,    0,    0, 8477,   54,16037,  851,16215,    0,  364,   11,    0
    0,    0,    0,    0, 6246,    1,12585,   72,14193,    0,   31,    0,    0
    0,    0,    0,    0, 2426,    0, 9569,    4,10943,    0,    0,    0,    0
    0,    0,    0,    0,  415,    0, 6048,    0, 7544,    0,    0,    0,    0
    0,    0,    0,    0,   27,    0, 2488,    0, 3388,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,  505,    0,  920,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,   46,    0,   59,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    1,    0,    1,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
   36,    0,    0,    6,    0,    0,    0,    0,    0,    3,    0,    0,    0
  822,   11,    0,  331,    0,    0,    0,    0,    0,  160,    0,    0,    0
 3925,  439,    0, 2571,    0,    0,    0,    0,    0, 1949,    0,    0,    0
 7237, 2668,    0, 6938,    0,    0,    0,    0,    0, 6438,    0,    0,  121
 9366, 5194,   46,10822,    0,   27,    0,    0,    0,10270,    0,   17, 1839
12586, 6655, 1158,13364,    0,  761,    0,    0,    0,13629,    0,  515, 6679
