255,255,255,255,255, 92,255, 97,255,255,255,255
255, 31,255,255,255,255,255,255,255,255,255,255
230,  0,255,255,255,255,255,255, 39,255,255,255
  0,  0,  1,  1,  4,255, 69,212,  0, 12,  4,  2
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  8,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255, 31,255, 39,  0,  0,  0, 38,  0,136,  8
255,255,255,255,255,255,255,255,255,255,255,255
255, 16,255,255,255,255,255,255,255,255,255,255
  4,  0,255,255,255,255,255,255, 22,255,255,255
  0,  0,  1,  9,  4,255,255, 37,  0, 46, 15,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,  0,  2,  0,  0,  0,  0,  0,  0,  0,  0
