255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,255,255,255,255,255,255,255,255
  6,  0,  7,  7,  5,255, 28,255,  0,149,  8, 37
  0,  0,  0,  0,  0,  2,  0,  2,  0,  0,  0,  0
  0, 86,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
 29,255,  1,  8,  8,  0,  1,  0,  2,  0,  0,  0
255,255,255,255,255,  1,255,  0,255, 86,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 64,255,255,255,255,255,255,255,255,255,255
255,  0,255,255, 94,255,255,255,255,255,255,255
 22,  0,  5, 10,  1,255,  5,255,  3,186,  7, 19
  0,  6,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0
  0,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
 43,255,111,133,255,  0,165,  0,  7,  0,  3,  1
