 14,  0, 27, 22, 28,255,132,255,  4,255, 30, 59
  0,  0,  0,  0,  0, 20,  1, 17,  0,  8,  0,  1
  0, 24,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  5,255,  0,  0,  0,  0,  0,  0,  1,  0,  0,  0
255,255,255,255,255,  3,255,  0,255, 36,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,  1,255,255,255,255,255,255,255,255,255,255
 29,  0, 15, 22,  3,255, 25,255,  0,255, 12, 28
  1,  0,  0,  0,  0, 18,  0, 23,  0, 14,  0,  0
  0,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  1,255,  0,  1,  1,  0,  1,  0,  0,  0,  0,  0
255,255,255,255,255, 72,255,  0,255, 55,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
