174, 18,255,240,255,255,255,255, 69,255,255,255
 23,  0, 26, 26, 27,103, 38, 94, 10, 61, 29, 45
  0, 43,  0,  0,  0, 23,  1, 24,  0,  9,  0,  2
 10,255,  0,  3,  0,  0,  0,  0,  1,  0,  0,  0
255,255,255,255,255,  8,255,  3,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 47,255,255,255,255,255,255,255,255,255,255
255,  7,223,255, 57,255,178,255, 70,255,158,255
 34,  0, 27, 28, 12,126, 31,255, 21, 63, 37, 49
  2,255,  0,  0,  0, 20,  0, 21,  0,  5,  0,  0
  0,255,  0,  1, 21,  0,  1,  0,  2,  0,  0,  0
255,255,255,255,255, 61,255, 16,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
