  0,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,142,255, 57,  0,  4,  0,254,  0, 10,  0
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 14,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,255,255,255,255, 14,255,204,255
  0,  0,  0,  0,  0, 14,  1, 18,  0, 12,  0,  0
  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
143,255, 81,164, 17,  0, 25,  0, 37,  0, 11,  2
255,255,255,255,255,255,255, 99,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,255,255,255,255,  8,255,255,255
  0,  0,  0,  0,  0,  5,  0, 40,  0, 36,  0,  0
