 63,  0,255,215,255,255,255,255,  8,255,255,255
  0,  0,  1,  1,  2, 36,  7, 19,  0,  4,  2,  2
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,  3, 39, 72,  0,  0,  0,201,  0, 17, 14
255,255,255,255,255, 48,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 20,255,255,255,255,255,255,255,255,255,255
  6,  0,232,255,154,255,255,255, 18,255,255, 79
  0,  0,  0,  1,  0,255, 25,  7,  0, 24, 15,  0
  0,  4,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  3,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,120,187,255,  0,  0,  0,110,  0, 21,255
255,255,255,255,255, 22,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
