    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    3,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
  113,    0,    0,   77,    0,    0,    0,    0,    0,    3,    0,    0,    0
  989,    7,    0, 1221,    0,    0,    0,    0,    0,   74,    0,    0,    0
 3289,  258,    0, 4728,    0,    0,    0,    0,    0, 1601,    0,    0,    0
 6296, 1836,    2, 9698,    0,    8,    0,    0,    0, 4968,    0,    2,  300
 8851, 5254,  138,12546,    0,  296,    0,    0,    0, 9188,    0,   89, 3531
10823, 8242, 1375,12439,    0, 2075,    0,    0,    0,12707,    7, 1186, 8837
11062, 9259, 5547, 9985,    0, 6623,    0,   26,    0,13545,  235, 4821,12316
10180, 7969, 9463, 8409,   12,11353,    0,  722,    0,11622, 2041, 8531,15863
 8177, 6634,12297, 6322,  277,14556,    0, 4000,    0, 9513, 5973,10744,13611
 3883, 5858,11678, 3059, 1573,14592,    6, 8619,    0, 7114, 8922,10062,11070
  805, 3097, 9411,  790, 5162,11787,  280,11971,   25, 3215,10314, 8634, 8567
   58,  819, 7853,   84, 9289, 9906, 2244,13326,  670,  708, 9862, 7672, 5077
    2,   64, 5066,    1,13393, 7266, 6829,10617, 3772,   75, 8180, 4197, 1087
    0,    3, 2133,    0,12420, 3651,10784, 9162, 8209,    2, 6975, 1445,  145
    0,    0,  458,    0,10565, 1018,13762, 7102,12300,    0, 3489,  222,    3
    0,    0,   31,    0, 9114,   72,14497, 3941,15184,    0, 1143,    9,    0
    0,    0,    0,    0, 6287,    3,12102,  846,14141,    0,  139,    0,    0
    0,    0,    0,    0, 2897,    0, 9601,   68,11499,    0,    4,    0,    0
    0,    0,    0,    0,  613,    0, 6528,    3, 8971,    0,    0,    0,    0
    0,    0,    0,    0,   71,    0, 3215,    0, 5872,    0,    0,    0,    0
    0,    0,    0,    0,    2,    0,  804,    0, 1959,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,   75,    0,  419,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    9,    0,   35,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    1,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
   15,    0,    0,    1,    0,    0,    0,    0,    0,    0,    0,    0,    0
  168,    0,    0,   85,    0,    0,    0,    0,    0,   42,    0,    0,    0
 1194,   33,    0, 1239,    0,    0,    0,    0,    0,  599,    0,    0,    0
 3523,  508,    0, 4905,    0,    0,    0,    0,    0, 3408,    0,    0,   62
 6712, 2931,   31, 8778,    0,   19,    0,    0,    0, 7792,    0,    3, 1771
 9747, 5345,  640,11170,    0,  549,    0,    0,    0,11164,    0,  256, 5756
11881, 7925, 3468,11612,    0, 3342,    0,    7,    0,13767,   39, 2431, 9979
11301, 9168, 7419,10196,    0, 7978,    0,  155,    0,13292,  803, 6813,13472
10916, 7896,10884, 8102,   31,11879,    0, 1557,    0,10959, 2945, 9954,13931
 9361, 6324,12731, 5912,  347,14910,    4, 6026,    0, 8813, 6321,11992,11080
 6071, 4802,11635, 2842, 1744,15246,   28, 9911,    1, 5760, 8502,11443, 8810
 1765, 2268, 9113,  683, 5109,12764,  877,12272,  144, 1907, 8254, 9462, 6479
  112,  443, 7110,   57, 8859, 9919, 3892,12362, 1508,  318, 7387, 7957, 2862
    0,   36, 3366,    3,11607, 6847, 8424,10299, 5451,   28, 6402, 4790,  464
    0,    0,  842,    0,11407, 3016,12225, 8542, 9664,    0, 4571, 1527,   15
    0,    0,   68,    0,10377,  754,14986, 5350,13528,    0, 1665,  185,    1
    0,    0,    1,    0, 8273,   53,15396, 1990,16834,    0,  264,   12,    0
    0,    0,    1,    0, 5693,    1,12829,  361,13679,    0,   15,    0,    0
    0,    0,    0,    0, 2271,    0, 9615,   10,10565,    0,    0,    0,    0
    0,    0,    0,    0,  400,    0, 6536,    0, 7769,    0,    0,    0,    0
    0,    0,    0,    0,   38,    0, 3981,    0, 4072,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,  816,    0, 1071,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,   78,    0,  130,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    2,    0,    3,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
   49,    0,    0,    4,    0,    0,    0,    0,    0,    8,    0,    0,    0
  665,   11,    0,  243,    0,    0,    0,    0,    0,  291,    0,    0,    0
 2517,  492,    0, 2001,    0,    0,    0,    0,    0, 2100,    0,    0,    6
 5053, 2642,    3, 5781,    0,    2,    0,    0,    0, 6089,    0,    0,  236
