  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0, 34,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,  0,  3,  0,  0,  0,  0,  0,  0,  0,  0
255,255,255,255,255,  0, 43,  0,255,105,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 17,255,255,255,255,255,255,255,255,255,255
  4,  0, 53, 48, 43,255,255,255, 14,255,255, 98
  0,  0,  0,  0,  0, 66, 22, 12,  0,  4,  5,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0,229,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,  2, 51,185,  0,  0,  0,  5,  0,  4, 28
255,255,255,255,255,  0, 43, 41,255,125,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 19,255,255,255,255,255,255,255,255,255,255
  7,  0,255,255, 27,255,255,255, 67,255,255, 44
