114,  0,255,255,255,255,255,255,  2,255,255,255
  0,  0,  0,  0,  0,255,  2, 45,  0,  5,  0,  1
  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255, 43,144,134,  0,  8,  0, 43,  0,  4,  7
255,255,255,255,255, 50,255,  1,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 33,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,148,255,255,255, 28,255,255,255
  1,  0,  0,  0,  0,255,  0,255,  0,  7,  0,  0
  0,  5,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255, 71,255,255,  0,218,  0, 55,  8, 21,255
255,255,255,255,255, 17,255,  0,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
