  0,255,  0,  0,  0,  3,  0,  0,  0,  0,  0,  0
255,255, 16,255, 37,  0,  0,  0,255,  0,255, 21
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 24,255,255,255,255,255,255,255,255,255,255
 21,  0, 40, 47, 44,255,255,186, 39,136,101, 54
  2,  0,  8,  9,  8, 50, 32, 26,  1, 29, 26, 10
111,255,  0,  0,  0,  4,  0,  0,  0,  0,  0,  0
255,255, 86,255,255,  0,  0,  0,255,  0, 37,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 26,255,255,255,255,255,255,255,255,255,255
 17,  0, 49, 70, 35,255,255, 81, 49,255,255, 43
