    1,   34, 4373,    1,12761, 7283, 7485,10466, 3897,  100, 8225, 5803, 2360
    0,    0, 1584,    0,11300, 4409,13336, 8887,10271,    1, 6615, 2225,  302
    0,    0,  474,    0, 8919, 1303,15290, 7579,14082,    0, 3598,  312,   14
    0,    0,   30,    0, 8122,  249,15506, 5307,15845,    0, 1495,   43,    0
    0,    0,    1,    0, 6412,   14,12981, 2101,15447,    0,  407,    1,    0
    0,    0,    0,    0, 2984,    0, 9983,  323,12026,    0,   36,    0,    0
    0,    0,    0,    0,  865,    0, 8073,   15, 9303,    0,    1,    0,    0
    0,    0,    0,    0,   74,    0, 4795,    0, 7301,    0,    0,    0,    0
    0,    0,    0,    0,    5,    0, 2103,    0, 3994,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,  420,    0, 1330,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,   28,    0,  190,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,   19,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    2,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
  111,    0,    0,   46,    0,    0,    0,    0,    0,    1,    0,    0,    0
 1957,   34,    0, 1087,    0,    0,    0,    0,    0,  104,    0,    0,    0
 5395,  286,    0, 4985,    0,    0,    0,    0,    0, 1989,    0,    0,   15
 8620, 1791,    0,10065,    0,    1,    0,    0,    0, 8062,    0,    4,  369
11324, 5080,  224,12896,    0,  100,    0,    0,    0,13850,    0,   97, 4161
11480, 7013, 3261,11773,    0, 1744,    0,    0,    0,15200,    8, 1205,11379
 8598, 8536, 7617, 9836,    0, 6329,    0,   22,    0,15968,  390, 7614,14391
 8160, 6567,12335, 7510,    6,12364,    0,  818,    0,12122, 4275,12085,15509
 8866, 5317,13967, 5785,  219,15472,    0, 4380,    0, 9720, 9167,13446,14585
 6488, 4310,12124, 3003, 2405,16570,    8, 9765,    0, 7794,11423,12008,10976
 3011, 2100, 9391,  980, 6051,13405,  154,12574,   13, 3900,10718,10180, 7956
  575,  693, 7955,  187,11017,10392, 2643,13658,  824, 1072, 9576, 7742, 4028
   13,   31, 4997,    4,14022, 8392, 7119,11017, 4278,  135, 7952, 5086, 1314
    0,    0, 2108,    0,13873, 5308,11285, 9424,10095,    9, 5459, 2226,  277
    0,    0,  313,    0,11079, 1937,14927, 7620,14210,    0, 2520,  407,   31
    0,    0,   22,    0, 8522,  345,15726, 3699,16613,    0,  655,   22,    0
    0,    0,    0,    0, 6049,   31,13484, 1364,16110,    0,  120,    0,    0
    0,    0,    0,    0, 3002,    0,10484,  187,13295,    0,   11,    0,    0
    0,    0,    0,    0,  748,    0, 7903,    2, 9784,    0,    0,    0,    0
    0,    0,    0,    0,   77,    0, 4802,    0, 6364,    0,    0,    0,    0
    0,    0,    0,    0,    1,    0, 2244,    0, 3434,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,  544,    0, 1195,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,   39,    0,  151,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    1,    0,    2,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
   22,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
  367,    2,    0,   51,    0,    0,    0,    0,    0,    4,    0,    0,    0
 2617,   39,    0, 1091,    0,    0,    0,    0,    0,  376,    0,    0,    0
 5476,  529,    0, 5181,    0,    0,    0,    0,    0, 3625,    0,    0,   26
 8374, 3244,    9, 9893,    0,    1,    0,    0,    0, 9132,    0,    4,  935
11485, 5837,  479,13092,    0,  131,    0,    0,    0,13776,    0,  111, 5776
12296, 7730, 3714,13600,    0, 2379,    0,    4,    0,16490,   13, 1859,11797
11175, 7643, 8642,10660,    0, 8597,    0,  146,    0,14792,  792, 7181,17132
10566, 6394,11847, 9125,    4,12464,    0,  943,    0,11252, 3984,13225,16943
 8337, 5065,12867, 6310,  139,15479,    0, 4671,    0, 8959, 8292,15651,12936
 4504, 3601,10292, 3251, 1697,16579,   16,10233,    0, 4889,13112,15007, 9876
 1329, 1360, 8164,  796, 5938,13321,  393,13574,   49, 1602, 9749,11724, 6618
  134,  240, 6420,  117,10372,10818, 3110,12424,  852,  242, 8082, 7761, 2948
    7,    7, 3343,   14,12625, 8558, 7525, 9571, 4571,   19, 6573, 4899,  697
    0,    0,  643,    0,12735, 4812,12974, 8098,11008,    1, 3848, 1897,  105
    0,    0,   21,    0, 9541, 1040,16559, 5364,15308,    0, 1190,  182,    4
    0,    0,    2,    0, 8029,  209,17107, 2414,16713,    0,  359,   11,    0
    0,    0,    0,    0, 5656,   12,15060,  438,15425,    0,   24,    0,    0
