    0,    0,    0,    0,    1,    0,  740,    0, 2017,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,   92,    0,  483,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    1,    0,   47,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    2,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
   32,    0,    0,   18,    0,    0,    0,    0,    0,    5,    0,    0,    0
  440,    4,    0,  437,    0,    0,    0,    0,    0,  117,    0,    0,    0
 2158,  102,    0, 2861,    0,    0,    0,    0,    0, 1301,    0,    0,    0
 5433, 1104,    1, 7957,    0,    3,    0,    0,    0, 5091,    0,    1,  119
 8482, 3849,   34,11705,    0,  184,    0,    0,    0, 9410,    0,   37, 2114
10613, 7120,  863,12233,    0, 1850,    0,    0,    0,13944,    5,  836, 7809
11351, 9900, 3979,10364,    0, 6138,    0,   31,    0,15139,  259, 4281,12629
10558, 8597, 9362, 8486,    0,11635,    0,  567,    0,12543, 1839, 8572,17976
 8837, 6817,13637, 6654,   74,15432,    0, 3969,    0,10095, 6178,10832,15055
 5209, 5456,14435, 3181,  840,15929,    3, 9273,    0, 7341,10105,12080,11498
 1314, 3663,11801,  846, 3766,13051,  201,12853,   65, 3056,12363, 9956, 8812
   87,  872, 9310,   76, 8527,10264, 1662,13337,  631,  817,11213, 8097, 5070
    4,  101, 6609,    2,12379, 7624, 5951,10767, 4117,   83, 9511, 4944, 1503
    0,    0, 3018,    0,13770, 3566,143025, 9161, 9562,    2, 6769, 1583,  254
    0,    0,  393,    0,11835,  824,14289, 5988,14350,    0, 3231,  182,   17
    0,    0,   13,    0, 9307,   42,14492, 2157,16559,    0,  822,    6,    0
    0,    0,    0,    0, 6935,    1,12409,  326,14599,    0,  109,    0,    0
    0,    0,    0,    0, 3601,    0,10044,   24,11597,    0,    3,    0,    0
    0,    0,    0,    0,  960,    0, 7306,    0, 8699,    0,    0,    0,    0
    0,    0,    0,    0,   96,    0, 3418,    0, 4643,    0,    0,    0,    0
    0,    0,    0,    0,    3,    0,  897,    0, 1679,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,  126,    0,  294,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    6,    0,   26,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
  124,    0,    0,   33,    0,    0,    0,    0,    0,   18,    0,    0,    0
  919,   10,    0,  568,    0,    0,    0,    0,    0,  401,    0,    0,    0
 2939,  268,    0, 3446,    0,    0,    0,    0,    0, 2602,    0,    0,   20
 5955, 1824,    2, 7417,    0,    9,    0,    0,    0, 7409,    0,    4,  792
 9735, 4356,  223,10577,    0,  326,    0,    0,    0,11173,    1,  281, 5015
12358, 7214, 2252,12716,    0, 2962,    0,    5,    0,14552,   15, 2336, 9486
12199, 8738, 6427,11119,    0, 7736,    0,  187,    0,14778,  394, 6792,12733
11041, 8489,10380, 9123,    2,12017,    0, 2067,    0,11549, 3203,10633,14187
 9434, 7000,12875, 7135,   81,15597,    1, 6743,    0, 9320, 6992,13640,11244
 5768, 5059,11574, 3830, 1088,15642,   33,10932,    3, 5869,10334,13110, 9173
 1525, 2381, 9507,  949, 4037,12569,  685,13865,  155, 1923, 9981,10148, 6928
  135,  541, 7531,   84, 7979, 9737, 3192,12786, 1496,  218, 8618, 7990, 2971
    0,   26, 3618,    7,11361, 6587, 7903,10074, 6270,    6, 7091, 4560,  435
    0,    0,  832,    0,12201, 3071,11880, 7949,10854,    0, 5043, 1289,   26
    0,    0,   50,    0,10362,  575,15169, 4199,14949,    0, 2117,  175,    0
    0,    0,    2,    0, 8573,   59,16033, 1055,16078,    0,  301,    6,    0
    0,    0,    0,    0, 5812,    2,13039,   87,12873,    0,   13,    0,    0
    0,    0,    0,    0, 2381,    0, 9956,    2, 9910,    0,    0,    0,    0
    0,    0,    0,    0,  583,    0, 7228,    0, 7101,    0,    0,    0,    0
    0,    0,    0,    0,   38,    0, 3405,    0, 3499,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,  840,    0,  668,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,  113,    0,   81,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    1,    0,    1,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
