255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,  7,255,255,255,255,255,255,255,255,255,255
 41,  6,255,255,255,255,255,255, 13,255, 65,255
  4,255,  0,  0,  0, 30,  5,  9,  0,  1,  0,  1
255,255,255,222, 57,  0,  8,  0, 15,  0,  2,  0
255,255,255,255,255,255,255,117,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,  6,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,255,255,255,255, 38,255,188,255
  0,255,  0,  0,  0, 20,  5, 35,  0,  3,  0,  0
 46,255, 17, 39,  9,  0,  6,  0,  0,  0,  0,  0
255,255,255,255,255,255,255, 29,255,255,255,255
