255, 29,255,255,255,255,255,255,255,255,255,255
 38,  0,255,255,255,255,255,255, 44,255,255,255
  0,  0,  1,  2,  3,195, 26, 65,  0,  8,  5,  2
  0, 13,  0,  0,  0,  2,  0,  0,  0,  0,  0,  0
 41,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,166,255,255,  0,  0,  0,255,  0, 93, 38
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 25,255,255,255,255,255,255,255,255,255,255
 57,  0,255,255,255,255,255,255,254,255,255,255
  0,  0,  0,  1,  1,255, 57, 10,  0, 13,  6,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
 26,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,  7,195,116,  0,  0,  0,  1,  0,  1, 41
255,255,255,255,255,254,255,255,255,255,255,255
