 32,  0,255,255,255,255,255,255, 26,255,255,255
  0,  0,  3,  2,  7,164, 23, 66,  0,  7,  3,  4
  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
 41,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,255,255,255,  0, 18,  0,255, 22,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 15,255,255,255,255,255,255,255,255,255,255
  8,  0,140,255,255,255,255,255, 30,255,255,255
  0,  0,  0,  5,  9,255, 56, 30,  0, 33, 16,  1
  0,236,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0
 21,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,255,255,255,  0,  5, 15,255, 33,255,255
255,255,255,255,255,102,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
