  1,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255, 77,255, 76,  0,  1,  0,234,  0, 72,  3
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,  1,255,255,255,255,255,255,255,255,255,255
 26,  0,255,255,255,255,255,255, 10,255,255,255
  0,  0,  0,  0,  0, 17,  4,  0,  0,  0,  0,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  9,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,  3, 19,  9,  0,  0,  0,  6,  0,  1,  1
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,255,255,255,255,255,255,255,255
  2,  0,255,255,255,255,255,255,255,255,255,255
  0,  0,  0,  0,  0, 10, 59,  0,  0, 17,  0,  0
