  0,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255, 86,255, 23,  0,  2,  0, 14,  0,  4,  0
255,255,255,255,255,255,255, 62,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,255,255,255,255,255,255,255,255
207,  0,255,255,255,255,255,255,  1,255,192,255
  0,  0,  0,  0,  0,  6,  0,  4,  0,  0,  0,  0
  0, 17,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  2,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,255,237, 29,  0, 11,  0, 18,  0, 18,  7
255,255,255,255,255,255,255,146,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,255,255,255,255, 20,255,255,255
  0,  0,  0,  0,  0,  7,  0,211,  0,  0,  0,  0
