255, 10,255,255,255,255,255,255,255,255,255,255
 56,  0,167, 96,255,255,255,255,  5,255, 48,255
  0,  0,  0,  0,  0,  5,  0,  1,  0,  2,  0,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
217,255, 51,218,  4,  0,  4,  0,195,  0,  3,  0
255,255,255,255,255,255,255,164,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,255,255,255,255,255,255,255,255
255,  0, 83,204, 84,255,255,255,  1,255, 77,255
  0,  0,  0,  0,  0,  1,  0,  3,  0, 11,  0,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
 77,255,133,255, 30,  0, 86,  0,202,  0,  2,  0
255,255,255,255,255,255,255, 64,255,255,255,255
