 16,  0, 23, 22, 24, 96, 36, 92, 12, 64, 34, 46
  2,114,  2,  2,  2, 20,  2, 17,  0,  9,  2,  2
100,255,  0, 30,  0,  0,  0,  0, 41,  0,  0,  0
255,255,255,255,255, 45,255, 24,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 62,255,255,255,255,255,255,255,255,255,255
255, 20,255,255,255,255,255,255,203,255,255,255
 27,  0, 24, 23, 12, 86, 23,192, 14, 72, 26, 38
 11,106,  4,  4,  1, 28,  3, 32,  1, 26,  3,  3
  8,255,  3, 50,123,  0, 53,  0, 61,  0,  4, 10
255,255,255,255,255, 51,255,  8,255,150,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 37,255,255,255,255,255,255,255,255,255,255
