255,255, 12,122,  3,  0,  0,  0,  0,  0,  0,  0
255,255,255,255,255, 32,255,  5,255,142,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 14,255,255,255,255,255,255,255,255,255,255
248,  0,255,255,255,255,255,255, 27,255,255,255
  0,  0,  0,  0,  0,213,  8,210,  0,  3,  0,  0
  0, 12,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,255,255, 92,  0, 26,  0, 17,  0, 26, 15
255,255,255,255,255, 60,255,  0,255,190,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 96,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,255,255,255,255, 13,255,169,255
  0,  0,  0,  0,  0,255, 23,255,  0, 33,  0,  1
  0, 37,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
