255,255,157,255,255,  0,  5,  0,255, 12,255,253
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 79,255,255,255,255,255,255,255,255,255,255
 55, 15,255,255,255,255,255,255, 93,255,255,255
 20,  0, 31, 29, 30,255, 79, 62, 30, 62, 58, 42
  0, 34,  0,  0,  0, 31, 19, 11,  0,  6,  2,  0
 26,255,  0,  0,  0,  2,  0,  0,  0,  0,  0,  0
255,255,255,255,255,  0, 17, 93,255, 19,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,225,255,255,255,255,255,255,255,255,255,255
 61, 12,255,255,108,255,255,255,255,255,255,165
 18,  0, 40, 48, 25,255,255, 60, 43, 92, 94, 41
  0,223,  0,  3,  0, 39, 26,  2,  0, 15, 18,  0
