  0,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,  0,136,  0,  0,  0,  0, 68,  0, 47,  0
255,255,255,255,255, 34,255,255,255,255,255,255
255, 89,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,255,255,255,255,110,255,255,255
  0,  0,  0,  0,  0,255,135,169,  0,  3,  3,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,  0, 17,  0,  0,  0,  0,  1,  0,  1, 16
255,255,255,255,255, 81,255,255,255,255,255,255
255,  9,255,255,255,255,255,255,255,255,255,255
  0,  0,255,255,255,255,255,255, 61,255,255,112
  0,  0,  0,  1,  0,255,255,  0,  0,  6, 14,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
