  0,255,  0,  0,  0, 30,  0, 26,  0,  4,  0,  0
255,255, 82,255,247,  0, 47,  0,255,  2,191, 27
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,  8,255,255,255,255,255,255,255,255,255,255
129,  3, 49,102, 29,255,107,255, 41,255, 68,255
  0,255,  0,  0,  2, 22,  0, 21,  0,  2,  0,  0
255,255,255,255,255,  0,255,  0,255,  3,161,114
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,  3,255,255,255,255,255,255,255,255,255,255
