  1,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,229,255, 90,  0, 10,  0,255,  0, 32,  0
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 10,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,255,255,255,255,  4,255, 66,255
  0,  0,  0,  0,  0,  9,  0, 10,  0, 10,  0,  0
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
213,255,144,255, 41,  0, 47,  0,111,  0, 23,  2
255,255,255,255,255,255,255,195,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,  1,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,255,255,255,255,  9,255, 69,255
  0,  0,  0,  0,  0,  3,  0, 32,  0, 21,  0,  0
