time,TID,voltage,current,temp,rtd,nComp,nErr,errRate,isI2C
datetime64[ns],float64,float32,float32,float32,float32,float32,float32,float32,bool
2022-09-29 12:21:46,0.0,1.2000000476837158,0.3506760001182556,25.53849983215332,1098.3199462890625,15465236.0,0.0,0.0,False
2022-09-29 12:30:51,0.0,1.190000057220459,0.3517639935016632,25.587499618530273,1098.510009765625,414972672.0,414706816.0,0.9993593692779541,False
2022-09-29 12:31:10,0.0,1.2000000476837158,0.35175999999046326,25.584299087524414,1098.5,416359424.0,416092672.0,0.9993593096733093,False
2022-09-29 12:31:29,0.0,1.2000000476837158,0.35176798701286316,25.576099395751953,1098.469970703125,416196000.0,415929344.0,0.9993593096733093,False
2022-09-29 12:32:38,0.0,1.2000000476837158,0.3509959876537323,25.58650016784668,1098.510009765625,416578880.0,0.0,0.0,False
2022-09-29 12:32:49,0.0,1.2000000476837158,0.3509970009326935,25.583900451660156,1098.5,833175616.0,0.0,0.0,False
2022-09-29 12:32:59,0.0,1.2000000476837158,0.3509899973869324,25.58209991455078,1098.489990234375,1249387136.0,0.0,0.0,False
2022-09-29 12:33:10,0.0,1.2000000476837158,0.3509860038757324,25.574499130249023,1098.4599609375,1701500416.0,0.0,0.0,True
2022-09-29 12:33:21,0.0,1.2000000476837158,0.3509970009326935,25.571500778198242,1098.449951171875,2118104064.0,0.0,0.0,False
2022-09-29 12:33:31,0.0,1.2000000476837158,0.35100001096725464,25.568500518798828,1098.43994140625,2534318848.0,0.0,0.0,False
2022-09-29 12:33:42,0.0,1.2000000476837158,0.3509880006313324,25.559099197387695,1098.4000244140625,2950597376.0,0.0,0.0,False
2022-09-29 12:33:52,0.0,1.2000000476837158,0.3509880006313324,25.555700302124023,1098.3900146484375,3367209216.0,0.0,0.0,False
2022-09-29 12:34:02,0.0,1.2000000476837158,0.35098400712013245,25.554000854492188,1098.3800048828125,3783446528.0,0.0,0.0,False
2022-09-29 12:34:14,0.0,1.2000000476837158,0.3509970009326935,25.5575008392334,1098.4000244140625,4235564544.0,0.0,0.0,True
2022-09-29 12:34:24,0.0,1.190000057220459,0.35098400712013245,25.554000854492188,1098.3800048828125,357207456.0,0.0,0.0,False
2022-09-29 12:34:35,0.0,1.2000000476837158,0.3509959876537323,25.550800323486328,1098.3699951171875,773452096.0,0.0,0.0,False
2022-09-29 12:34:45,0.0,1.2000000476837158,0.35099300742149353,25.54960060119629,1098.3699951171875,1189897728.0,0.0,0.0,False
2022-09-29 12:34:55,0.0,1.2000000476837158,0.3509970009326935,25.551599502563477,1098.3699951171875,1606102784.0,0.0,0.0,False
2022-09-29 12:35:06,0.0,1.2000000476837158,0.3509959876537323,25.547800064086914,1098.3599853515625,2022466816.0,0.0,0.0,False
2022-09-29 12:35:17,0.0,1.190000057220459,0.3509950041770935,25.549800872802734,1098.3699951171875,2474822912.0,0.0,0.0,True
2022-09-29 12:35:27,0.0,1.2000000476837158,0.3509970009326935,25.546199798583984,1098.3499755859375,2891264256.0,0.0,0.0,False
2022-09-29 12:35:38,0.0,1.2000000476837158,0.3509809970855713,25.54759979248047,1098.3599853515625,3307514624.0,0.0,0.0,False
2022-09-29 12:35:48,0.0,1.2000000476837158,0.3509869873523712,25.550199508666992,1098.3699951171875,3723956992.0,0.0,0.0,False
2022-09-29 12:35:59,0.0,1.2000000476837158,0.3509800136089325,25.547399520874023,1098.3599853515625,4140209920.0,0.0,0.0,False
2022-09-29 12:36:09,0.0,1.2000000476837158,0.3509880006313324,25.54520034790039,1098.3499755859375,261760256.0,0.0,0.0,False
2022-09-29 12:36:20,0.0,1.2000000476837158,0.35097500681877136,25.545400619506836,1098.3499755859375,713806016.0,0.0,0.0,True
2022-09-29 12:36:31,0.0,1.2000000476837158,0.3509790003299713,25.547000885009766,1098.3599853515625,1128560896.0,0.0,0.0,False
2022-09-29 12:36:41,0.0,1.2000000476837158,0.35097599029541016,25.546199798583984,1098.3499755859375,1543367808.0,0.0,0.0,False
2022-09-29 12:36:52,0.0,1.2000000476837158,0.35098400712013245,25.546199798583984,1098.3499755859375,1958057728.0,0.0,0.0,False
2022-09-29 12:37:02,0.0,1.2000000476837158,0.3509809970855713,25.548599243164062,1098.3599853515625,2372946688.0,0.0,0.0,False
2022-09-29 12:37:12,0.0,1.2000000476837158,0.35099300742149353,25.551000595092773,1098.3699951171875,2787792384.0,0.0,0.0,False
2022-09-29 12:37:24,0.0,1.2000000476837158,0.3509719967842102,25.55699920654297,1098.3900146484375,3241944064.0,0.0,0.0,True
2022-09-29 12:37:34,0.0,1.2000000476837158,0.35098499059677124,25.554100036621094,1098.3800048828125,3656677888.0,0.0,0.0,False
2022-09-29 12:37:44,0.0,1.190000057220459,0.3509809970855713,25.556499481201172,1098.3900146484375,4071435520.0,0.0,0.0,False
2022-09-29 12:37:55,0.0,1.2000000476837158,0.35099199414253235,25.558500289916992,1098.4000244140625,191235408.0,0.0,0.0,False
2022-09-29 12:38:05,0.0,1.2000000476837158,0.3509899973869324,25.56209945678711,1098.4100341796875,605717120.0,0.0,0.0,False
2022-09-29 12:38:15,0.0,1.190000057220459,0.3509800136089325,25.567699432373047,1098.43994140625,1020484864.0,0.0,0.0,False
2022-09-29 12:38:27,0.0,1.190000057220459,0.35099101066589355,25.570899963378906,1098.449951171875,1472368640.0,0.0,0.0,True
2022-09-29 12:38:37,0.0,1.2000000476837158,0.3509890139102936,25.571300506591797,1098.449951171875,1887123200.0,0.0,0.0,False
