 13,  0,255,114,183,255,255,255,  4,255, 59,255
  0, 21,  0,  0,  0, 44,  3, 16,  0,  5,  0,  2
 20,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,255,255,255,  0, 83,  0,255,  1, 71, 78
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,  9,255,255,255,255,255,255,255,255,255,255
117,  0,211,255, 16,255,255,255,  3,255, 36,255
  1,  4,  1,  1,  0,103,  1, 69,  0,  6,  0,  1
  7,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255, 52,192,255,  0,174,  0, 92,  0,  9,161
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
