255,  0,255,255,255,255,255,255,255,255,255,255
  1,  0, 10,  8,  9,255,255,255,  0,255,  2,255
  0,  0,  0,  0,  0,  4,  0,  1,  0,  0,  0,  0
  0, 58,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
 42,255,  0,  2,  1,  0,  0,  0,  0,  0,  0,  0
255,255,255,255,255,  0,146,  0,255,  7,219,255
255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,255,255,255,255,255,255,255,255
 99,  0,114,207,  2,255,255,255,  0,255,  6,163
  0,  0,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0
  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  9,255,  0,  4,  7,  0,  0,  0,  0,  0,  0, 15
255,255,117,255,255,  0,255,  0,255, 83,255,255
255,255,255,255,255,255,255,255,255,255,255,255
