    0,    0,    0,    0, 1307,    0, 8940,   56,10642,    0,    0,    0,    0
    0,    0,    0,    0,  144,    0, 6293,    2, 9018,    0,    0,    0,    0
    0,    0,    0,    0,    6,    0, 2915,    0, 6187,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,  780,    0, 3138,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,   58,    0,  520,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    2,    0,   31,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    2,    0,    0,    1,    0,    0,    0,    0,    0,    3,    0,    0,    0
  115,    0,    0,   51,    0,    0,    0,    0,    0,  151,    0,    0,    0
 1720,    5,    0,  902,    0,    0,    0,    0,    0, 1455,    0,    0,   18
 7092,  260,    0, 4416,    0,    0,    0,    0,    0, 5226,    0,    0,  722
10218, 1675,    4, 8103,    0,    7,    0,    0,    0, 9476,    0,   19, 3816
11489, 4178,  185,10548,    0,  184,    0,    0,    0,12571,   18,  574, 8653
12501, 6111, 2141,11330,    0, 2052,    0,    0,    0,12673,  458, 3254,13203
10164, 7357, 6324,10509,    0, 6419,    0,   30,    0,12813, 3265, 7246,12993
 6340, 6422, 9869, 8676,   30,10576,    0, 1018,    0,10979, 7378, 9796,13421
 4173, 5046,12066, 7697,  289,13235,    0, 3780,    0, 9437, 9598, 8952,13717
 2365, 4161,12353, 4647, 1853,15182,    5, 7755,    0, 7013, 9132, 9920,11204
  791, 2508,11070, 1264, 5252,14444,  340,11141,   68, 2955,10121, 9852, 8654
   79,  941, 9421,  191, 9374,11359, 2351,11759,  873,  524, 8936, 8658, 4956
    2,  113, 7450,   16,11586, 9391, 6239,11152, 4097,   44, 8296, 6024, 1396
    0,    4, 3354,    0,12886, 5954, 9862,10060, 8248,    1, 6561, 2204,  119
    0,    0,  562,    0,11665, 1930,12766, 8014,11631,    0, 3021,  409,    4
    0,    0,   59,    0, 9980,  208,14742, 4475,14171,    0,  516,   17,    0
    0,    0,    0,    0, 8216,   23,14261, 1093,15005,    0,   23,    1,    0
    0,    0,    0,    0, 5280,    0,11600,  141,13071,    0,    1,    0,    0
    0,    0,    0,    0, 1610,    0, 9360,    8,10813,    0,    0,    0,    0
    0,    0,    0,    0,  190,    0, 6240,    0, 8389,    0,    0,    0,    0
    0,    0,    0,    0,    7,    0, 2686,    0, 4812,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,  494,    0, 1340,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,   32,    0,  282,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,   19,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    1,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
    8,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0
  112,    0,    0,    3,    0,    0,    0,    0,    0,   26,    0,    0,    0
  813,    0,    0,  140,    0,    0,    0,    0,    0,  795,    0,    0,    1
 3407,   19,    0, 1183,    0,    0,    0,    0,    0, 3679,    0,    0,  180
 7877,  514,    0, 4018,    0,    0,    0,    0,    0, 7408,    0,    0, 1921
10284, 2956,   97, 8043,    0,   36,    0,    0,    0,10313,    6,  175, 5814
11987, 4848, 1048,10432,    0,  748,    0,    0,    0,12450,   86, 2561, 9164
13019, 6578, 3786,12748,    0, 3193,    0,    6,    0,13998, 1753, 6798,12245
11236, 7062, 7814,11905,    0, 7414,    0,  239,    0,13515, 4712, 9656,14488
 7294, 6275,10298,10399,   31,11308,    0, 2293,    0,11047, 7731,12066,14190
 4110, 4785,11366, 7808,  477,14113,    0, 6664,    0, 8180, 8318,12835,11628
 2227, 3734,11077, 4677, 2063,16192,   70, 9799,    0, 4278, 9463,11712, 9316
  670, 2168, 9655, 1937, 5474,15038,  816,12052,  132, 1393, 9409,10290, 6754
   68,  494, 7444,  302, 8911,12119, 3455,13383, 1944,  167, 8697, 8687, 3002
    5,   23, 4207,   10,11697, 8894, 7875,11662, 6345,    2, 7377, 5544,  498
    0,    1, 1383,    0,11660, 5345,11052, 9540, 9970,    0, 3948, 1971,   14
    0,    0,  177,    0,11146, 1609,13929, 7053,12223,    0, 1049,  319,    1
    0,    0,    6,    0, 9168,  224,15957, 2973,14560,    0,  149,   13,    0
    0,    0,    0,    0, 6956,   11,15238,  564,14645,    0,    1,    1,    0
    0,    0,    0,    0, 3438,    0,12121,   28,12299,    0,    0,    0,    0
    0,    0,    0,    0,  855,    0, 9412,    0, 9778,    0,    0,    0,    0
    0,    0,    0,    0,   77,    0, 6519,    0, 7193,    0,    0,    0,    0
    0,    0,    0,    0,    1,    0, 2206,    0, 3305,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,  383,    0,  707,    0,    0,    0,    0
    0,    0,    0,    0,    0,    0,   34,    0,   71,    0,    0,    0,    0
