255,  0,255,255,255,255,255,255, 19,255,255,255
  1,  0,  4,  1,  7,126, 15, 47,  0, 32,  3, 18
  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255, 51,216, 12,  0,  3,  0,255,  0, 18, 10
255,255,255,255,255,255,255, 62,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 15,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,125,255,255,255, 35,255,255,255
  6,  0,  2,  6,  0, 82,  5,255,  0,139,  1,  4
  0, 30,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
  0,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
255,255,255,255,255,  0,255,  0,255,  0,255,255
255,255,255,255,255,255,255,  2,255, 77,255,255
255,255,255,255,255,255,255,255,255,255,255,255
