255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255,112,255,255,255,255,255,255,255,255,255,255
255,  2,255,255,255,255,255,255, 58,255,255,255
  6,  0,  9,  4,  7, 85, 22, 65,  0, 58,  1, 20
  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  0,  0
  0,255,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
224,255, 44,255, 23,  0, 21,  0, 87,  0,  2,  0
255,255,255,255,255,255,255,110,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255
255, 24,255,255,255,255,255,255,255,255,255,255
255,  0,255,255,255,255,255,255,135,255,255,255
  5,  0,  2,  2,  2, 31,  4, 57,  0,255,  2,  8
  0, 16,  0,  0,  0,  0,  0,  0,  0,  4,  0,  0
  0,255,  0,  3,  0,  0,  0,  0,  0,  0,  0,  0
